X,Y
1.6381048387096775,5.940083743508913
1.597782258064516,6.916769009099614
1.9506048387096775,7.235883996866873
2.247983870967742,7.380936264033808
2.4344758064516125,7.129512334277786
2.3286290322580645,6.820067497654989
2.8830645161290325,6.704025683921442
2.6562499999999996,5.543607546585954
2.5957661290322585,3.841660945160574
3.1350806451612905,3.2614518764928304
3.3014112903225805,3.54188625968224
3.6895161290322585,3.7836400382937994
3.7399193548387095,4.015723665760897
3.9314516129032255,4.576592432139716
4.274193548387096,5.398555279419019
4.516129032258064,5.630638906886116
4.788306451612904,5.862722534353213
5.015120967741936,6.259198731276172
5.277217741935484,6.578313719043431
5.529233870967742,7.042480973977625
5.912298387096774,7.0908317296999375
6.033266129032258,6.781386893077141
6.502016129032258,7.235883996866873
7.111895161290322,7.796752763245692
7.23790322580645,7.535658682345208
7.273185483870968,7.313245206022572
8.079637096774192,7.293904903733647
8.059475806451612,7.893454274690315
7.757056451612902,7.4099467174671965
7.943548387096774,7.796752763245692
7.721774193548386,7.719391554089992
7.872983870967742,7.6226900426453685
7.731854838709676,7.554998984634132
7.913306451612902,7.54532883348967
8.119959677419354,7.496978077767357
8.28125,7.496978077767357
8.402217741935484,7.700051251801067
8.462701612903226,7.729061705234454
8.4375,7.535658682345208
9.188508064516128,3.435514597093153
9.188508064516128,3.532216108537777
9.223790322580644,3.338813085648529
9.284274193548386,3.2517817253483683
9.324596774193548,3.213101120770518
9.344758064516128,3.1840906673371316
9.40524193548387,3.106729458181432
9.400201612903226,3.106729458181432
9.460685483870968,3.0487085513146575
9.511088709677418,3.010027946736808
9.501008064516128,3.010027946736808
9.319556451612902,3.1550802139037444
9.203629032258064,3.319472783359605
1.09375,3.5999071665490137
1.1693548387096775,3.9093520031718105
1.1945564516129035,4.015723665760897
1.2348790322580645,4.15110578178337
1.25,4.566922280995253
1.310483870967742,4.808676059606813
1.376008064516129,5.098780593940685
1.4768145161290325,5.48558663971918
1.592741935483871,5.8143717786309015
1.648185483870968,6.036785254953537
1.723790322580645,6.278539033565096
1.9455645161290325,6.74270628849929
2.2076612903225805,6.926439160244076
2.3588709677419355,6.9844600671108505
2.5655241935483875,6.781386893077141
2.8477822580645165,6.152827068687085
2.8679435483870965,5.717670267186278
2.8074596774193545,6.210847975553859
2.7570564516129035,6.3462300915763326
2.6461693548387095,6.365570393865258
2.7318548387096775,6.3462300915763326
2.8528225806451615,4.905377571051437
2.8276209677419355,4.479890920695092
2.7973790322580645,4.5475819787063285
2.9435483870967745,4.093084874916596
3.0393145161290325,3.638587771126864
3.1098790322580645,3.4741952016710034
3.2308467741935485,3.425844445948691
3.2913306451612905,3.348483236792992
3.4526209677419355,3.522545957393315
3.3014112903225805,3.3678235390819165
3.7701612903225805,3.4838653528154655
3.8407258064516125,3.74495943371595
4.077620967741936,4.15110578178337
4.243951612903226,4.4315401649727795
4.21875,4.518571525272941
4.410282258064516,4.828016361895737
4.490927419354838,4.982738780207136
4.672379032258064,5.224492558818696
4.742943548387096,5.330864221407782
4.884072580645162,5.48558663971918
4.86391129032258,5.669319511463965
4.929435483870968,5.795031476341976
5.216733870967742,6.384910696154182
5.625,6.810397346510527
5.856854838709678,7.139182485422248
6.118951612903226,7.380936264033808
6.335685483870968,7.487307926622895
6.658266129032258,7.603349740356444
6.86491935483871,7.613019891500906
6.945564516129032,7.603349740356444
6.804435483870968,7.284234752589185
6.118951612903226,7.119842183133324
6.219758064516128,7.110172031988862
6.421370967741934,7.110172031988862
6.118951612903226,6.955449613677464
5.776209677419354,6.6653450793435916
5.48891129032258,6.433261451876494
5.252016129032258,6.220518126698321
5.14616935483871,6.027115103809074
5.055443548387096,5.862722534353213
5.211693548387096,6.056125557242461
5.035282258064516,5.785361325197514
7.091733870967742,7.893454274690315
6.859879032258064,7.554998984634132
7.484879032258064,7.584009438067518
7.620967741935484,7.3035750548781095
7.565524193548386,7.293904903733647
7.474798387096774,7.371266112889346
7.736895161290322,7.487307926622895
7.474798387096774,7.429287019756121
7.459677419354838,7.419616868611659
7.22782258064516,7.429287019756121
7.1875,7.429287019756121
7.439516129032258,7.458297473189507
7.525201612903226,7.467967624333969
7.22782258064516,7.467967624333969
7.142137096774192,7.438957170900583
7.03125,7.477637775478433
7.07157258064516,7.525988531200744
7.106854838709676,7.448627322045045
6.985887096774192,7.6226900426453685
7.142137096774192,7.719391554089992
7.585685483870968,7.738731856378918
7.731854838709676,7.719391554089992
7.993951612903226,7.496978077767357
8.029233870967742,7.458297473189507
7.973790322580644,7.39060641517827
7.86290322580645,7.39060641517827
8.432459677419354,7.458297473189507
8.618951612903226,7.313245206022572
8.830645161290322,6.907098857955152
3.7247983870967745,4.15110578178337
3.6239919354838706,3.977043061183047
3.5937499999999996,3.870671398593961
3.5383064516129035,3.7836400382937994
3.5635080645161286,3.5612265619711643
3.5231854838709675,3.4548548993820782
0.8316532258064515,2.9326667375811093
2.7116935483870965,4.982738780207136
2.7116935483870965,4.982738780207136
2.7520161290322585,4.9730686290626736
2.7419354838709675,5.330864221407782
2.8175403225806455,5.437235883996868
2.7872983870967745,5.649979209175041
2.7167338709677415,5.9690941969423
2.8074596774193545,6.549303265610043
2.9435483870967745,6.684685381632516
2.9082661290322585,5.6112986045971915
2.7872983870967745,5.04075968707391
2.8427419354838706,4.218796839794607
4.793346774193548,5.775691174053052
5.17641129032258,5.978764348086762
5.453629032258064,6.4429316030209565
6.244959677419354,7.293904903733647
8.588709677419354,7.380936264033808
8.674395161290322,7.139182485422248
8.734879032258064,6.820067497654989
8.795362903225806,6.616994323621279
8.870967741935484,6.1238166152536975
8.91633064516129,5.456576186285793
8.92641129032258,5.253503012252082
8.91633064516129,4.789335757317888
8.981854838709676,4.566922280995253
9.012096774193548,4.383189409250468
8.976814516129032,4.064074421483209
9.032258064516128,3.9286923054607357
9.208669354838708,4.160775932927833
