X1,X2,Tag
5.337701612903226,5.224492558818696,0.0
1.9858870967741935,2.072023285723956,1.0
1.900201612903226,6.220518126698321,1.0
4.591733870967742,3.851331096305036,0.0
1.880040322580645,7.013470520544237,1.0
7.736895161290322,7.796752763245692,0.0
4.969758064516128,3.764299736004874,0.0
0.877016129032258,4.963398477918211,1.0
1.4868951612903225,4.006053514616434,1.0
6.310483870967742,0.7665528812215339,0.0
7.575604838709676,2.5168502383692264,0.0
6.003024193548386,9.324636644070749,0.0
5.34274193548387,0.8342439392327705,0.0
7.21774193548387,1.6852172399454606,0.0
7.006048387096774,7.003800369399775,0.0
2.0816532258064515,4.1124251772055205,1.0
3.4526209677419355,0.5924901606212107,1.0
6.44657258064516,9.179584376903813,0.0
6.910282258064516,4.441210316117242,0.0
7.782258064516128,5.214822407674233,0.0
7.39415322580645,3.1357399116148192,0.0
2.5050403225806455,8.309270773902197,1.0
1.3961693548387095,6.09480616182031,1.0
5.650201612903226,7.709721402945529,0.0
7.36391129032258,3.977043061183047,0.0
6.44657258064516,1.046987264410943,0.0
6.023185483870968,0.6118304629101354,0.0
4.652217741935484,4.180116235216757,1.0
6.179435483870968,4.064074421483209,0.0
6.345766129032258,1.2790708918780402,0.0
